order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,category_1,category_2,frame_material,city,state
1688,12,2015-04-29,Scalpel-Si Race,1,9060,9060,Louisville Race Equipment,Mountain,Cross Country Race,Carbon,Louisville,KY
1688,13,2015-04-29,Slice Hi-Mod Black Inc.,1,7000,7000,Louisville Race Equipment,Road,Triathalon,Carbon,Louisville,KY
1688,14,2015-04-29,Habit Carbon 1,2,7460,14920,Louisville Race Equipment,Mountain,Trail,Carbon,Louisville,KY
1688,15,2015-04-29,Slice 105,1,1950,1950,Louisville Race Equipment,Road,Triathalon,Carbon,Louisville,KY
1688,16,2015-04-29,Synapse Carbon Ultegra 3,1,3200,3200,Louisville Race Equipment,Road,Endurance Road,Carbon,Louisville,KY
1689,1,2015-04-29,Catalyst 2,1,585,585,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1689,2,2015-04-29,Jekyll Carbon 3,1,3840,3840,Denver Bike Shop,Mountain,Over Mountain,Carbon,Denver,CO
1689,3,2015-04-29,Scalpel-Si Black Inc.,1,12790,12790,Denver Bike Shop,Mountain,Cross Country Race,Carbon,Denver,CO
1689,4,2015-04-29,Synapse Disc Adventure,1,2130,2130,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
1689,5,2015-04-29,F-Si 2,1,2060,2060,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1689,6,2015-04-29,Habit 6,3,1950,5850,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
1689,7,2015-04-29,Scalpel-Si 5,1,3200,3200,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1689,8,2015-04-29,F-Si 1,1,2340,2340,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1689,9,2015-04-29,Slice Ultegra D12,1,3200,3200,Denver Bike Shop,Road,Triathalon,Carbon,Denver,CO
1689,10,2015-04-29,Trail 4,1,980,980,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1689,11,2015-04-29,CAAD12 105,1,1680,1680,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1689,12,2015-04-29,Scalpel 29 4,4,3200,12800,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1689,13,2015-04-29,Synapse Claris,1,870,870,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
1689,14,2015-04-29,Synapse Disc Tiagra,3,1250,3750,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
1689,15,2015-04-29,Supersix Evo Black Inc.,1,12790,12790,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
1690,1,2015-04-30,Scalpel 29 Carbon 2,1,5330,5330,Phoenix Bi-peds,Mountain,Cross Country Race,Carbon,Phoenix,AZ
1690,2,2015-04-30,Catalyst 1,1,705,705,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
1690,3,2015-04-30,Syapse Carbon Tiagra,1,1840,1840,Phoenix Bi-peds,Road,Endurance Road,Carbon,Phoenix,AZ
1690,4,2015-04-30,Scalpel-Si 5,1,3200,3200,Phoenix Bi-peds,Mountain,Cross Country Race,Aluminum,Phoenix,AZ
1690,5,2015-04-30,Catalyst 2,1,585,585,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
1690,6,2015-04-30,Trail 1,1,1520,1520,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
1690,7,2015-04-30,Synapse Disc Adventure,1,2130,2130,Phoenix Bi-peds,Road,Endurance Road,Aluminum,Phoenix,AZ
1690,8,2015-04-30,Supersix Evo Red,1,3940,3940,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
1690,9,2015-04-30,Habit 6,1,1950,1950,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
1690,10,2015-04-30,SuperX Ultegra,1,2450,2450,Phoenix Bi-peds,Road,Cyclocross,Carbon,Phoenix,AZ
1690,11,2015-04-30,F-Si Hi-Mod Team,1,9060,9060,Phoenix Bi-peds,Mountain,Cross Country Race,Carbon,Phoenix,AZ
1690,12,2015-04-30,Catalyst 4,1,415,415,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
1690,13,2015-04-30,Slice 105,1,1950,1950,Phoenix Bi-peds,Road,Triathalon,Carbon,Phoenix,AZ
1690,14,2015-04-30,CAAD8 105,1,1410,1410,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
1690,15,2015-04-30,Trigger Carbon 4,2,3200,6400,Phoenix Bi-peds,Mountain,Over Mountain,Carbon,Phoenix,AZ
1690,16,2015-04-30,F-Si Hi-Mod 1,2,6390,12780,Phoenix Bi-peds,Mountain,Cross Country Race,Carbon,Phoenix,AZ
1690,17,2015-04-30,Scalpel-Si Carbon 3,1,5330,5330,Phoenix Bi-peds,Mountain,Cross Country Race,Carbon,Phoenix,AZ
1691,1,2015-04-30,Supersix Evo Ultegra 3,1,3200,3200,Minneapolis Bike Shop,Road,Elite Road,Carbon,Minneapolis,MN
1691,2,2015-04-30,Synapse Carbon 105,1,2240,2240,Minneapolis Bike Shop,Road,Endurance Road,Carbon,Minneapolis,MN
1691,3,2015-04-30,Trigger Carbon 1,1,8200,8200,Minneapolis Bike Shop,Mountain,Over Mountain,Carbon,Minneapolis,MN
1691,4,2015-04-30,Bad Habit 2,1,2660,2660,Minneapolis Bike Shop,Mountain,Trail,Aluminum,Minneapolis,MN
1691,5,2015-04-30,Habit Carbon 1,1,7460,7460,Minneapolis Bike Shop,Mountain,Trail,Carbon,Minneapolis,MN
1691,6,2015-04-30,Supersix Evo Ultegra 4,2,2660,5320,Minneapolis Bike Shop,Road,Elite Road,Carbon,Minneapolis,MN
1691,7,2015-04-30,Synapse Carbon Disc 105,1,2660,2660,Minneapolis Bike Shop,Road,Endurance Road,Carbon,Minneapolis,MN
1691,8,2015-04-30,Bad Habit 1,1,3200,3200,Minneapolis Bike Shop,Mountain,Trail,Aluminum,Minneapolis,MN
1691,9,2015-04-30,Fat CAAD2,1,2130,2130,Minneapolis Bike Shop,Mountain,Fat Bike,Aluminum,Minneapolis,MN
1691,10,2015-04-30,SuperX Ultegra,1,2450,2450,Minneapolis Bike Shop,Road,Cyclocross,Carbon,Minneapolis,MN
1691,11,2015-04-30,Catalyst 1,1,705,705,Minneapolis Bike Shop,Mountain,Sport,Aluminum,Minneapolis,MN
1691,12,2015-04-30,Habit Carbon SE,1,4480,4480,Minneapolis Bike Shop,Mountain,Trail,Carbon,Minneapolis,MN
1691,13,2015-04-30,SuperX Hi-Mod CX1,5,3500,17500,Minneapolis Bike Shop,Road,Cyclocross,Carbon,Minneapolis,MN
1691,14,2015-04-30,Habit 6,1,1950,1950,Minneapolis Bike Shop,Mountain,Trail,Aluminum,Minneapolis,MN
1691,15,2015-04-30,CAAD12 Red,2,3200,6400,Minneapolis Bike Shop,Road,Elite Road,Aluminum,Minneapolis,MN
1691,16,2015-04-30,Scalpel-Si Hi-Mod 1,1,7460,7460,Minneapolis Bike Shop,Mountain,Cross Country Race,Carbon,Minneapolis,MN
1691,17,2015-04-30,Trail 2,1,1350,1350,Minneapolis Bike Shop,Mountain,Sport,Aluminum,Minneapolis,MN
1691,18,2015-04-30,SuperX Rival CX1,1,1750,1750,Minneapolis Bike Shop,Road,Cyclocross,Carbon,Minneapolis,MN
1691,19,2015-04-30,Scalpel 29 4,1,3200,3200,Minneapolis Bike Shop,Mountain,Cross Country Race,Aluminum,Minneapolis,MN
1691,20,2015-04-30,CAAD8 Tiagra,1,1250,1250,Minneapolis Bike Shop,Road,Elite Road,Aluminum,Minneapolis,MN
1691,21,2015-04-30,Scalpel-Si Carbon 3,2,5330,10660,Minneapolis Bike Shop,Mountain,Cross Country Race,Carbon,Minneapolis,MN
1692,1,2015-05-01,Scalpel-Si Hi-Mod 1,1,7460,7460,Denver Bike Shop,Mountain,Cross Country Race,Carbon,Denver,CO
1692,2,2015-05-01,Fat CAAD1,1,3730,3730,Denver Bike Shop,Mountain,Fat Bike,Aluminum,Denver,CO
1692,3,2015-05-01,Jekyll Carbon 3,1,3840,3840,Denver Bike Shop,Mountain,Over Mountain,Carbon,Denver,CO
1692,4,2015-05-01,F-Si 1,1,2340,2340,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1692,5,2015-05-01,Fat CAAD2,1,2130,2130,Denver Bike Shop,Mountain,Fat Bike,Aluminum,Denver,CO
1692,6,2015-05-01,Trail 2,1,1350,1350,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1692,7,2015-05-01,Synapse Carbon 105,1,2240,2240,Denver Bike Shop,Road,Endurance Road,Carbon,Denver,CO
1692,8,2015-05-01,Catalyst 2,1,585,585,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1692,9,2015-05-01,CAAD12 Disc 105,1,1950,1950,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1692,10,2015-05-01,CAAD8 105,2,1410,2820,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1692,11,2015-05-01,CAAD8 Claris,1,815,815,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1692,12,2015-05-01,F-Si 2,1,2060,2060,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1692,13,2015-05-01,Scalpel 29 4,1,3200,3200,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
1692,14,2015-05-01,SuperX 105,2,1960,3920,Denver Bike Shop,Road,Cyclocross,Carbon,Denver,CO
1692,15,2015-05-01,Supersix Evo Tiagra,1,1840,1840,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
1692,16,2015-05-01,CAAD12 Ultegra,1,2240,2240,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1692,17,2015-05-01,Supersix Evo Ultegra 4,1,2660,2660,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
1692,18,2015-05-01,Synapse Claris,1,870,870,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
1692,19,2015-05-01,Synapse Carbon Disc 105,1,2660,2660,Denver Bike Shop,Road,Endurance Road,Carbon,Denver,CO
1692,20,2015-05-01,CAAD12 Red,2,3200,6400,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
1692,21,2015-05-01,Beast of the East 2,4,2130,8520,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
1692,22,2015-05-01,Trail 4,2,980,1960,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1692,23,2015-05-01,Scalpel 29 Carbon 3,1,4260,4260,Denver Bike Shop,Mountain,Cross Country Race,Carbon,Denver,CO
1692,24,2015-05-01,Synapse Sora,1,1030,1030,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
1693,1,2015-05-01,Synapse Disc Adventure,1,2130,2130,Ann Arbor Speed,Road,Endurance Road,Aluminum,Ann Arbor,MI
1693,2,2015-05-01,CAAD8 105,1,1410,1410,Ann Arbor Speed,Road,Elite Road,Aluminum,Ann Arbor,MI
1693,3,2015-05-01,Synapse Carbon 105,1,2240,2240,Ann Arbor Speed,Road,Endurance Road,Carbon,Ann Arbor,MI
1693,4,2015-05-01,Synapse Claris,1,870,870,Ann Arbor Speed,Road,Endurance Road,Aluminum,Ann Arbor,MI
1693,5,2015-05-01,CAAD12 105,1,1680,1680,Ann Arbor Speed,Road,Elite Road,Aluminum,Ann Arbor,MI
1693,6,2015-05-01,CAAD12 Red,1,3200,3200,Ann Arbor Speed,Road,Elite Road,Aluminum,Ann Arbor,MI
1693,7,2015-05-01,CAAD12 Ultegra,1,2240,2240,Ann Arbor Speed,Road,Elite Road,Aluminum,Ann Arbor,MI
1693,8,2015-05-01,Slice Ultegra,1,2700,2700,Ann Arbor Speed,Road,Triathalon,Carbon,Ann Arbor,MI
1693,9,2015-05-01,Scalpel-Si Carbon 4,1,4260,4260,Ann Arbor Speed,Mountain,Cross Country Race,Carbon,Ann Arbor,MI
1693,10,2015-05-01,Synapse Hi-Mod Disc Ultegra,1,5330,5330,Ann Arbor Speed,Road,Endurance Road,Carbon,Ann Arbor,MI
1693,11,2015-05-01,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Ann Arbor Speed,Road,Elite Road,Carbon,Ann Arbor,MI
1693,12,2015-05-01,Synapse Carbon Ultegra 3,1,3200,3200,Ann Arbor Speed,Road,Endurance Road,Carbon,Ann Arbor,MI
1693,13,2015-05-01,Bad Habit 2,1,2660,2660,Ann Arbor Speed,Mountain,Trail,Aluminum,Ann Arbor,MI
1693,14,2015-05-01,Supersix Evo 105,1,2240,2240,Ann Arbor Speed,Road,Elite Road,Carbon,Ann Arbor,MI
1693,15,2015-05-01,SuperX Ultegra,1,2450,2450,Ann Arbor Speed,Road,Cyclocross,Carbon,Ann Arbor,MI
1693,16,2015-05-01,Supersix Evo Hi-Mod Team,1,10660,10660,Ann Arbor Speed,Road,Elite Road,Carbon,Ann Arbor,MI
1694,1,2015-05-04,Synapse Disc Tiagra,1,1250,1250,Oklahoma City Race Equipment,Road,Endurance Road,Aluminum,Oklahoma City,OK
1694,2,2015-05-04,F-Si 2,1,2060,2060,Oklahoma City Race Equipment,Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
1695,1,2015-05-04,SuperX 105,1,1960,1960,Kansas City 29ers,Road,Cyclocross,Carbon,Kansas City,KS
1695,2,2015-05-04,Synapse Claris,1,870,870,Kansas City 29ers,Road,Endurance Road,Aluminum,Kansas City,KS
1695,3,2015-05-04,Jekyll Carbon 3,1,3840,3840,Kansas City 29ers,Mountain,Over Mountain,Carbon,Kansas City,KS
1695,4,2015-05-04,Fat CAAD2,1,2130,2130,Kansas City 29ers,Mountain,Fat Bike,Aluminum,Kansas City,KS
1695,5,2015-05-04,Scalpel-Si Carbon 4,1,4260,4260,Kansas City 29ers,Mountain,Cross Country Race,Carbon,Kansas City,KS
1695,6,2015-05-04,Synapse Disc Adventure,1,2130,2130,Kansas City 29ers,Road,Endurance Road,Aluminum,Kansas City,KS
1695,7,2015-05-04,Scalpel-Si 5,1,3200,3200,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
1695,8,2015-05-04,Jekyll Carbon 4,1,3200,3200,Kansas City 29ers,Mountain,Over Mountain,Carbon,Kansas City,KS
1695,9,2015-05-04,Beast of the East 3,1,1620,1620,Kansas City 29ers,Mountain,Trail,Aluminum,Kansas City,KS
1695,10,2015-05-04,F-Si Hi-Mod 1,1,6390,6390,Kansas City 29ers,Mountain,Cross Country Race,Carbon,Kansas City,KS
1695,11,2015-05-04,Scalpel 29 Carbon Race,4,6390,25560,Kansas City 29ers,Mountain,Cross Country Race,Carbon,Kansas City,KS
1696,1,2015-05-05,Supersix Evo Tiagra,1,1840,1840,Wichita Speed,Road,Elite Road,Carbon,Wichita,KS
1697,1,2015-05-06,Synapse Disc Adventure,2,2130,4260,Louisville Race Equipment,Road,Endurance Road,Aluminum,Louisville,KY
1697,2,2015-05-06,Slice Hi-Mod Black Inc.,1,7000,7000,Louisville Race Equipment,Road,Triathalon,Carbon,Louisville,KY
1697,3,2015-05-06,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,Louisville Race Equipment,Road,Elite Road,Carbon,Louisville,KY
1697,4,2015-05-06,Scalpel-Si Hi-Mod 1,1,7460,7460,Louisville Race Equipment,Mountain,Cross Country Race,Carbon,Louisville,KY
1697,5,2015-05-06,Scalpel 29 4,3,3200,9600,Louisville Race Equipment,Mountain,Cross Country Race,Aluminum,Louisville,KY
1697,6,2015-05-06,SuperX Hi-Mod CX1,1,3500,3500,Louisville Race Equipment,Road,Cyclocross,Carbon,Louisville,KY
1697,7,2015-05-06,Scalpel-Si Race,1,9060,9060,Louisville Race Equipment,Mountain,Cross Country Race,Carbon,Louisville,KY
1697,8,2015-05-06,Habit 5,1,2340,2340,Louisville Race Equipment,Mountain,Trail,Aluminum,Louisville,KY
1697,9,2015-05-06,Slice Ultegra,1,2700,2700,Louisville Race Equipment,Road,Triathalon,Carbon,Louisville,KY
1697,10,2015-05-06,Habit Hi-Mod Black Inc.,1,12250,12250,Louisville Race Equipment,Mountain,Trail,Carbon,Louisville,KY
1697,11,2015-05-06,F-Si Black Inc.,2,11190,22380,Louisville Race Equipment,Mountain,Cross Country Race,Carbon,Louisville,KY
1697,12,2015-05-06,Scalpel-Si Black Inc.,1,12790,12790,Louisville Race Equipment,Mountain,Cross Country Race,Carbon,Louisville,KY
1697,13,2015-05-06,CAAD12 105,1,1680,1680,Louisville Race Equipment,Road,Elite Road,Aluminum,Louisville,KY
1697,14,2015-05-06,Jekyll Carbon 3,1,3840,3840,Louisville Race Equipment,Mountain,Over Mountain,Carbon,Louisville,KY
1697,15,2015-05-06,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Louisville Race Equipment,Road,Elite Road,Carbon,Louisville,KY
1697,16,2015-05-06,Supersix Evo Hi-Mod Team,1,10660,10660,Louisville Race Equipment,Road,Elite Road,Carbon,Louisville,KY
1698,1,2015-05-07,Habit 6,1,1950,1950,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
1698,2,2015-05-07,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
1698,3,2015-05-07,Bad Habit 1,1,3200,3200,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
1698,4,2015-05-07,Habit Hi-Mod Black Inc.,1,12250,12250,Phoenix Bi-peds,Mountain,Trail,Carbon,Phoenix,AZ
1698,5,2015-05-07,SuperX Hi-Mod CX1,1,3500,3500,Phoenix Bi-peds,Road,Cyclocross,Carbon,Phoenix,AZ
1698,6,2015-05-07,SuperX 105,1,1960,1960,Phoenix Bi-peds,Road,Cyclocross,Carbon,Phoenix,AZ
1698,7,2015-05-07,Supersix Evo Ultegra 3,1,3200,3200,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
1698,8,2015-05-07,Beast of the East 3,1,1620,1620,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
1698,9,2015-05-07,Trail 3,1,1080,1080,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
1698,10,2015-05-07,Synapse Hi-Mod Disc Black Inc.,1,9590,9590,Phoenix Bi-peds,Road,Endurance Road,Carbon,Phoenix,AZ
1698,11,2015-05-07,Beast of the East 2,1,2130,2130,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
1698,12,2015-05-07,Fat CAAD1,1,3730,3730,Phoenix Bi-peds,Mountain,Fat Bike,Aluminum,Phoenix,AZ
1698,13,2015-05-07,SuperX Rival CX1,1,1750,1750,Phoenix Bi-peds,Road,Cyclocross,Carbon,Phoenix,AZ
1698,14,2015-05-07,F-Si 2,1,2060,2060,Phoenix Bi-peds,Mountain,Cross Country Race,Aluminum,Phoenix,AZ
1699,1,2015-05-07,Trigger Carbon 4,1,3200,3200,Miami Race Equipment,Mountain,Over Mountain,Carbon,Miami,FL
1700,1,2015-05-07,Jekyll Carbon 2,1,6070,6070,Tampa 29ers,Mountain,Over Mountain,Carbon,Tampa,FL
1701,1,2015-05-08,Habit 6,1,1950,1950,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
1701,2,2015-05-08,Supersix Evo Ultegra 3,2,3200,6400,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
1701,3,2015-05-08,Catalyst 2,2,585,1170,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
1702,1,2015-05-08,Beast of the East 1,1,2770,2770,New Orleans Velocipedes,Mountain,Trail,Aluminum,New Orleans,LA
1702,2,2015-05-08,Scalpel-Si Carbon 3,1,5330,5330,New Orleans Velocipedes,Mountain,Cross Country Race,Carbon,New Orleans,LA
1702,3,2015-05-08,Catalyst 4,2,415,830,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1702,4,2015-05-08,CAAD8 Tiagra,1,1250,1250,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1702,5,2015-05-08,Supersix Evo Tiagra,1,1840,1840,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
1702,6,2015-05-08,CAAD8 105,1,1410,1410,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1702,7,2015-05-08,CAAD8 Claris,1,815,815,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1702,8,2015-05-08,Supersix Evo Ultegra 4,1,2660,2660,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
1702,9,2015-05-08,Synapse Disc 105,1,1570,1570,New Orleans Velocipedes,Road,Endurance Road,Aluminum,New Orleans,LA
1702,10,2015-05-08,Synapse Carbon Ultegra 4,1,2660,2660,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1702,11,2015-05-08,Synapse Carbon Disc Ultegra D12,1,4800,4800,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1702,12,2015-05-08,Synapse Carbon 105,1,2240,2240,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1702,13,2015-05-08,Habit 4,1,2880,2880,New Orleans Velocipedes,Mountain,Trail,Aluminum,New Orleans,LA
1702,14,2015-05-08,Supersix Evo Hi-Mod Utegra,1,4260,4260,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
1702,15,2015-05-08,CAAD Disc Ultegra,1,2660,2660,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1703,1,2015-05-12,Supersix Evo Black Inc.,1,12790,12790,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
1703,2,2015-05-12,Trail 5,1,815,815,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1703,3,2015-05-12,Catalyst 1,1,705,705,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1703,4,2015-05-12,Synapse Disc 105,1,1570,1570,New Orleans Velocipedes,Road,Endurance Road,Aluminum,New Orleans,LA
1703,5,2015-05-12,CAAD12 Disc Dura Ace,1,4260,4260,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1703,6,2015-05-12,Synapse Disc Adventure,1,2130,2130,New Orleans Velocipedes,Road,Endurance Road,Aluminum,New Orleans,LA
1703,7,2015-05-12,Synapse Carbon 105,2,2240,4480,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1703,8,2015-05-12,Synapse Hi-Mod Disc Red,1,7460,7460,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1703,9,2015-05-12,Catalyst 3,1,480,480,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1703,10,2015-05-12,F-Si 3,1,1840,1840,New Orleans Velocipedes,Mountain,Cross Country Race,Aluminum,New Orleans,LA
1703,11,2015-05-12,Synapse Disc Tiagra,1,1250,1250,New Orleans Velocipedes,Road,Endurance Road,Aluminum,New Orleans,LA
1703,12,2015-05-12,Synapse Carbon Disc Ultegra,1,3730,3730,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1703,13,2015-05-12,Trigger Carbon 4,1,3200,3200,New Orleans Velocipedes,Mountain,Over Mountain,Carbon,New Orleans,LA
1703,14,2015-05-12,CAAD12 105,2,1680,3360,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1703,15,2015-05-12,F-Si Carbon 2,1,4800,4800,New Orleans Velocipedes,Mountain,Cross Country Race,Carbon,New Orleans,LA
1703,16,2015-05-12,CAAD12 Red,1,3200,3200,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1703,17,2015-05-12,F-Si 2,2,2060,4120,New Orleans Velocipedes,Mountain,Cross Country Race,Aluminum,New Orleans,LA
1703,18,2015-05-12,SuperX Hi-Mod CX1,1,3500,3500,New Orleans Velocipedes,Road,Cyclocross,Carbon,New Orleans,LA
1703,19,2015-05-12,Scalpel 29 4,1,3200,3200,New Orleans Velocipedes,Mountain,Cross Country Race,Aluminum,New Orleans,LA
1703,20,2015-05-12,Synapse Carbon Disc 105,1,2660,2660,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
1703,21,2015-05-12,Beast of the East 1,1,2770,2770,New Orleans Velocipedes,Mountain,Trail,Aluminum,New Orleans,LA
1703,22,2015-05-12,Beast of the East 2,1,2130,2130,New Orleans Velocipedes,Mountain,Trail,Aluminum,New Orleans,LA
1703,23,2015-05-12,Catalyst 2,1,585,585,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1703,24,2015-05-12,CAAD8 Sora,1,1030,1030,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
1703,25,2015-05-12,Catalyst 4,1,415,415,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1703,26,2015-05-12,Slice Ultegra,1,2700,2700,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
1703,27,2015-05-12,Trail 1,1,1520,1520,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
1704,1,2015-05-12,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Detroit Cycles,Road,Elite Road,Carbon,Detroit,MI
1705,1,2015-05-12,Trigger Carbon 2,1,5970,5970,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
1705,2,2015-05-12,Scalpel 29 Carbon 2,2,5330,10660,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
1705,3,2015-05-12,F-Si 1,1,2340,2340,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
1705,4,2015-05-12,Scalpel-Si Hi-Mod 1,1,7460,7460,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
1705,5,2015-05-12,Habit Carbon 2,1,5330,5330,Ithaca Mountain Climbers,Mountain,Trail,Carbon,Ithaca,NY
1705,6,2015-05-12,F-Si 2,1,2060,2060,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
1705,7,2015-05-12,Scalpel-Si Carbon 3,1,5330,5330,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
1705,8,2015-05-12,Jekyll Carbon 1,1,7990,7990,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
1705,9,2015-05-12,SuperX Hi-Mod CX1,1,3500,3500,Ithaca Mountain Climbers,Road,Cyclocross,Carbon,Ithaca,NY
1705,10,2015-05-12,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
1705,11,2015-05-12,Scalpel-Si Carbon 4,1,4260,4260,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
1705,12,2015-05-12,F-Si Black Inc.,1,11190,11190,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
1706,1,2015-05-12,Synapse Hi-Mod Disc Red,2,7460,14920,New York Cycles,Road,Endurance Road,Carbon,New York,NY
1706,2,2015-05-12,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,New York Cycles,Road,Elite Road,Carbon,New York,NY
1706,3,2015-05-12,Synapse Disc 105,1,1570,1570,New York Cycles,Road,Endurance Road,Aluminum,New York,NY
1706,4,2015-05-12,Synapse Disc Tiagra,1,1250,1250,New York Cycles,Road,Endurance Road,Aluminum,New York,NY
1707,1,2015-05-12,Synapse Carbon Ultegra 4,1,2660,2660,Denver Bike Shop,Road,Endurance Road,Carbon,Denver,CO
